0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,-1.136870000000000032e-13,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-4.263260000000000254e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
-1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
4.263260000000000254e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
4.263260000000000254e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
1.421089999999999905e-14,-5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-1.421089999999999905e-14,-5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
-1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
1.421089999999999905e-14,5.684340000000000066e-14,2.063690000000000069e+01
-4.263260000000000254e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
4.263260000000000254e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
4.263260000000000254e-14,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
-1.421089999999999905e-14,5.684340000000000066e-14,2.063690000000000069e+01
1.421089999999999905e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-1.421089999999999905e-14,1.136870000000000032e-13,2.063690000000000069e+01
1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
-1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
1.421089999999999905e-14,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
1.421089999999999905e-14,-5.684340000000000066e-14,2.063690000000000069e+01
1.421089999999999905e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-1.421089999999999905e-14,-5.684340000000000066e-14,2.063690000000000069e+01
1.421089999999999905e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,-2.842170000000000033e-14,2.063690000000000069e+01
0.000000000000000000e+00,-2.842170000000000033e-14,2.063690000000000069e+01
1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,2.842170000000000033e-14,2.063690000000000069e+01
2.842170000000000033e-14,2.842170000000000033e-14,2.063690000000000069e+01
-2.842170000000000033e-14,2.842170000000000033e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,-2.842170000000000033e-14,2.063690000000000069e+01
2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,2.842170000000000033e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,2.842170000000000033e-14,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,-2.842170000000000033e-14,2.063690000000000069e+01
0.000000000000000000e+00,2.842170000000000033e-14,2.063690000000000069e+01
0.000000000000000000e+00,-2.842170000000000033e-14,2.063690000000000069e+01
2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,2.842170000000000033e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,2.842170000000000033e-14,2.063690000000000069e+01
2.842170000000000033e-14,-2.842170000000000033e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,-2.842170000000000033e-14,2.063690000000000069e+01
0.000000000000000000e+00,2.842170000000000033e-14,2.063690000000000069e+01
0.000000000000000000e+00,2.842170000000000033e-14,2.063690000000000069e+01
0.000000000000000000e+00,2.842170000000000033e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,2.842170000000000033e-14,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,2.842170000000000033e-14,2.063690000000000069e+01
2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
5.684340000000000066e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,-2.842170000000000033e-14,2.063690000000000069e+01
0.000000000000000000e+00,2.842170000000000033e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
5.684340000000000066e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
-1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
1.421089999999999905e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-1.421089999999999905e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-1.421089999999999905e-14,1.136870000000000032e-13,2.063690000000000069e+01
1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-4.263260000000000254e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
-5.684340000000000066e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-8.526509999999999784e-14,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
-1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
-1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
1.421089999999999905e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,-1.136870000000000032e-13,2.063690000000000069e+01
-1.421089999999999905e-14,5.684340000000000066e-14,2.063690000000000069e+01
1.421089999999999905e-14,-5.684340000000000066e-14,2.063690000000000069e+01
1.421089999999999905e-14,5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
1.421089999999999905e-14,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
-1.421089999999999905e-14,5.684340000000000066e-14,2.063690000000000069e+01
1.421089999999999905e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-1.421089999999999905e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-1.421089999999999905e-14,5.684340000000000066e-14,2.063690000000000069e+01
1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
4.263260000000000254e-14,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
5.684340000000000066e-14,-5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-5.684340000000000066e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
-5.684340000000000066e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
5.684340000000000066e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-5.684340000000000066e-14,5.684340000000000066e-14,2.063690000000000069e+01
5.684340000000000066e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,1.136870000000000032e-13,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
5.684340000000000066e-14,-5.684340000000000066e-14,2.063690000000000069e+01
5.684340000000000066e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-5.684340000000000066e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-5.684340000000000066e-14,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,-1.136870000000000032e-13,2.063690000000000069e+01
-5.684340000000000066e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
8.526509999999999784e-14,5.684340000000000066e-14,2.063690000000000069e+01
-5.684340000000000066e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-5.684340000000000066e-14,5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
5.684340000000000066e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
-5.684340000000000066e-14,0.000000000000000000e+00,2.063690000000000069e+01
-5.684340000000000066e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-5.684340000000000066e-14,-5.684340000000000066e-14,2.063690000000000069e+01
5.684340000000000066e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-5.684340000000000066e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
5.684340000000000066e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-5.684340000000000066e-14,0.000000000000000000e+00,2.063690000000000069e+01
1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
-1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
1.421089999999999905e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,-5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
-2.842170000000000033e-14,5.684340000000000066e-14,2.063690000000000069e+01
-2.842170000000000033e-14,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.063690000000000069e+01
0.000000000000000000e+00,5.684340000000000066e-14,2.063690000000000069e+01
0.000000000000000000e+00,-5.684340000000000066e-14,2.063690000000000069e+01
